3.7389, 56.05, 9.05, 0.14843
3.7394, 56, 9.05, 0.14717
3.7402, 55.95, 9.05, 0.14625
3.7411, 55.9, 9.05, 0.14536
3.7415, 55.85, 9.05, 0.14447
3.7423, 55.8, 9.05, 0.1432
3.7428, 55.75, 9.05, 0.14267
3.7435, 55.7, 9.05, 0.14177
3.7443, 55.65, 9.05, 0.14086
3.7447, 55.6, 9.05, 0.13955
3.745, 55.55, 9.05, 0.13864
3.7458, 55.5, 9.05, 0.13775
3.7461, 55.45, 9.05, 0.13606
3.7468, 55.4, 9.05, 0.13553
3.7471, 55.35, 9.05, 0.135
3.7473, 55.3, 9.05, 0.13407
3.7476, 55.25, 9.05, 0.13316
3.7482, 55.2, 9.05, 0.13146
3.7484, 55.15, 9.05, 0.13092
3.7486, 55.1, 9.05, 0.12961
3.7488, 55.05, 9.05, 0.12829
3.749, 55, 9.05, 0.12775
3.7491, 54.95, 9.05, 0.12642
3.7493, 54.9, 9.05, 0.12548
3.7494, 54.85, 9.05, 0.12453
3.7495, 54.8, 9.05, 0.12321
3.7496, 54.75, 9.05, 0.12266
3.7497, 54.7, 9.05, 0.12209
3.7997, 55.9, 9.1, 0.14795
3.8003, 55.85, 9.1, 0.14667
3.8008, 55.8, 9.1, 0.14652
3.8017, 55.75, 9.1, 0.14484
3.8025, 55.7, 9.1, 0.14395
3.803, 55.65, 9.1, 0.14343
3.8038, 55.6, 9.1, 0.14177
3.8042, 55.55, 9.1, 0.14162
3.805, 55.5, 9.1, 0.1407
3.8053, 55.45, 9.1, 0.13979
3.8061, 55.4, 9.1, 0.13847
3.8064, 55.35, 9.1, 0.13756
3.8072, 55.3, 9.1, 0.13666
3.8075, 55.25, 9.1, 0.13533
3.8078, 55.2, 9.1, 0.13441
3.8084, 55.15, 9.1, 0.13351
3.809, 55.05, 9.1, 0.13085
3.8092, 55, 9.1, 0.13071
3.8094, 54.95, 9.1, 0.12976
3.8096, 54.9, 9.1, 0.12884
3.8098, 54.85, 9.1, 0.12751
3.8099, 54.8, 9.1, 0.12655
3.8101, 54.75, 9.1, 0.12562
3.8102, 54.7, 9.1, 0.1251
3.8103, 54.65, 9.1, 0.12412
3.8104, 54.6, 9.1, 0.12278
3.8105, 54.55, 9.1, 0.12105
3.8605, 54.5, 9.1, 0.12265
3.8606, 55.75, 9.15, 0.14858
3.8609, 55.7, 9.15, 0.14769
3.8618, 55.65, 9.15, 0.14679
3.8623, 55.6, 9.15, 0.14588
3.8631, 55.55, 9.15, 0.14457
3.864, 55.5, 9.15, 0.14367
3.8644, 55.45, 9.15, 0.14313
3.8652, 55.4, 9.15, 0.14145
3.8656, 55.35, 9.15, 0.14093
3.8664, 55.3, 9.15, 0.13962
3.8668, 55.25, 9.15, 0.13868
3.8671, 55.2, 9.15, 0.13776
3.8682, 55.1, 9.15, 0.13551
3.8685, 55.05, 9.15, 0.13497
3.8692, 55, 9.15, 0.13444
3.8694, 54.95, 9.15, 0.13311
3.8697, 54.9, 9.15, 0.13218
3.8699, 54.85, 9.15, 0.13124
3.8702, 54.8, 9.15, 0.12991
3.8704, 54.75, 9.15, 0.12936
3.871, 54.55, 9.15, 0.12479
3.8712, 54.5, 9.15, 0.12345
3.8713, 54.45, 9.15, 0.12249
3.8714, 54.4, 9.15, 0.12164
3.9214, 54.3, 9.15, 0.12443
3.9215, 55.55, 9.2, 0.14786
3.9224, 55.5, 9.2, 0.14616
3.9233, 55.45, 9.2, 0.14487
3.9237, 55.4, 9.2, 0.14474
3.9246, 55.35, 9.2, 0.14303
3.925, 55.3, 9.2, 0.14288
3.9259, 55.25, 9.2, 0.14117
3.9263, 55.2, 9.2, 0.14106
3.9271, 55.15, 9.2, 0.14013
3.9274, 55.1, 9.2, 0.13881
3.9282, 55.05, 9.2, 0.13708
3.9286, 55, 9.2, 0.13694
3.9289, 54.95, 9.2, 0.13563
3.9292, 54.9, 9.2, 0.13546
3.9299, 54.85, 9.2, 0.13335
3.9302, 54.8, 9.2, 0.1324
3.9307, 54.7, 9.2, 0.13131
3.9309, 54.65, 9.2, 0.12995
3.9311, 54.6, 9.2, 0.12904
3.9313, 54.55, 9.2, 0.12809
3.9315, 54.5, 9.2, 0.12673
3.9317, 54.45, 9.2, 0.12537
3.9318, 54.4, 9.2, 0.12482
3.932, 54.35, 9.2, 0.12347
